GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00054160	(オプション) Fiendsの優秀な犬の脳をさがす。
GID00054161	Jacobstownへ戻り、Rexの脳の移植を行う。
GID00054162	Rexを助けるため何をすればよいか、Julie Farkasと話す。
GID00054163	the Kingの下へ戻り、Rexの治療の可能性について伝える。
GID00054164	Sarah Weintraub はVault 関連品の補充する必要があり、それらについて十分に支払う用意がある。
GID00054165	Followers of the Apocalypseのため、Lucky 38のデータネットワークへのアクセスポイントを盗聴する。
GID00054166	New Vegas stripのEmily Ortalの下へ戻り、タワーが盗聴されていることを伝える。
GID00054167	Lucky 38のネットワーク暗号化を3つの実行コンソールから無効にする。
GID00054168	Raidersを殺す。
GID00054169	Heck GundersonがUltra-Luxeへ訪れた目的を探し出す。
GID00054170	Heck Gundersonは行方不明の息子を捜している。Walter Phebusにそう伝える。
GID00054171	Walter Phebusのため、Ted Gundersonを処理する。
GID00054172	Walter Phebusのため、Heck Gundersonを処理する。
GID00054173	Walter Phebusのため、HeckとTed Gundersonの二人を処理する。
GID00054174	Tedは死んだ。Walterにそう伝える。
GID00054175	Heck Gundersonは死んだ。Walterにそう伝える。
GID00054176	HeckとTed Gundersonの処理は済んだ。Walterにそう伝える。
GID00054177	Walterは復讐の意志を捨て、Ethelと牧場へ帰ることができる。
GID00054178	(オプション) Ethel Phebusは彼の夫、WalterにHeck Gundersonについて忘れ、牧場へ戻ってほしいと思っている。
GID00054179	Walterは死んだ。あなたはもう彼やEthelを助けられない。
GID00054180	Ethelは死んだ。あなたはもう彼女やWalterを助けられない。
GID00054181	Heck Gundersonの訃報を聞き、Walterは喜んでいる。彼はEthelと家へ帰ることを決めた。
GID00054182	Ethel の思いに反して、Heck Gunderson の訃報を聞き、Walter は喜んでいる。彼はEthel と家へ帰ることを決めた。
GID00054183	Gunderson親子は始末されたと聞き、Walter は喜んでいる。彼はEthel と家へ帰ることを決めた。
GID00054184	Tedの死には嘆いているものの、Heck Gundersonの苦悩を聞きWalterは喜んでいる。彼はEthelと家へ帰ることを決めた。
GID00054185	Walter Phebusを助ける準備ができたら彼と話す。
GID00054186	Walter PhebusにHeck Gundersonの死について話す。
GID00054187	Tedは死んだ。Heck Gundersonを処理する。
GID00054188	Heckは死んだ。Ted Gundersonを処理する。
GID00054189	Techatticup mineからNCRの人質を救出する。
GID00054190	Private Renoldsに報告する。
GID00054191	NCRの人質たちは死んだ。
GID00054192	(オプション) NCR以外の手に見せかけ、Pacerを殺す。またはthe KingにNCRとの和解するよう説得する。
GID00054193	(オプション) Van Graff familyの手に見せかけ、Pacerを殺す。
GID00054194	(オプション) 彼のJetにPsychoを混ぜ、Pacerを殺す。
GID00054195	Crocker大使の下へ戻り、Pacerの死を伝える。
GID00054196	(オプション) the Kingに気に入られるため、彼の要望をこなす。
GID00054197	Crocker大使の下へ戻り、the Kingが和解することに合意したと伝える。
GID00054198	Crocker大使の下へ戻り、the KingはFreesideの暴力を抑制しないことを伝える。
GID00054199	Freesideの状況に関して更なる指示を受けるためにHoover DamのColonel Mooreと話す。
GID00054200	(オプション) Freesideの状況に関して更なる指示を受けるためにCamp McCarranのColonel Hsuと話す。
GID00054201	Kingのモノマネ学校へ行き、the Kingに最後通達を届け、NCR戦士の小隊のもとに戻る。
GID00054202	Kingのモノマネ学校へ行き、the Kingに、敵対行為を停止し正式なNCRのサポートを得る事を提案する。
GID00054203	Crocker大使のもとへ戻り、the Kingが最後通達に同意し、敵対行為を停止するであろう事を報告する。
GID00054204	Crocker大使のもとへ戻り、the Kingsが壊滅したことを報告する。
GID00054205	Crocker大使のもとへ戻り、the KingsがHsu大佐のNCRのサポートの誓約に同意したことを報告する。
GID00054206	Crocker大使のもとへ戻り、the Kingsが壊滅したことを報告する。
GID00054207	NCR戦士がthe Kingsを制圧するのに協力する。
GID00054208	Pacerがthe KingとNCRの取引を台無しにするのを止める。
GID00054209	クエストRestoring Hope完了
GID00054210	HELIOS Oneへ行きForlorn Hopeへの物資がどうなったかを聞く。
GID00054211	Major Polatliと話す。
GID00054212	物資をQuartermaster Mayesに返す。
GID00054213	Quartermaster Mayesと話す。
GID00054214	Dr. Richardsと会う。
GID00054215	Dr. Richardsの患者の診察を手伝う。
GID00054216	Major Polatliのもとに戻る。
GID00054217	Nelsonで勝利したことをPolatliに伝える。
GID00054218	Cooper軍曹と会う。
GID00054219	NelsonにいるLegionを打ち負かす。
GID00054220	Forlorn Hopeへの物資のGPSマーカをたどる。
GID00054221	Dr. Richardsのもとに戻る。
GID00054222	Forlorn Hopeで起こった医療物資紛失の手がかりを探す
GID00054223	Dr. Richardsに見つけたことを報告する
GID00054224	Dr. RichardsにStone一等兵が物資を盗んでいたことを伝えた。
GID00054225	Dr. Richardsのもとへ戻る。
GID00054226	Camp Forlorn Hope医療センターを夜のあいだ張り込む。
GID00054227	NCRは彼らの備品を補充するためにHolotagを探している。
GID00054228	適切な手術道具を調達する。
GID00054229	Caesarの脳外科手術を行い腫瘍を取り除くか、もしくは彼を殺す。
GID00054230	(オプション) Caesarを手術中に殺す。
GID00054231	外に出てSimonと話す。
GID00054232	もう片方側のSilver Rushの入口に立つ。
GID00054233	Silver Rushの入口を護衛する。
GID00054234	Gloriaに報告する。
GID00054235	荷物を指定された場所の男に届ける。
GID00054236	荷物が配達されたことをGloriaに報告する。
GID00054237	次の任務を受けるため、Jean-Baptisteに話す。
GID00054238	Rose of Sharon Cassidyを見つけ、ついてこさせる。
GID00054239	Cassidyの娘をJean-Baptisteの元へ連れて行く
GID00054240	次の任務を受けるためにGloria Van Graffに報告する
GID00054241	残りのLegion兵を殺す
GID00054242	(オプション) Rose of Sharon Cassidyの現在地を知っていると思われるAlice McLaffertyを訪ねる
GID00054243	すべてのLegion兵が死んだことをGloria Van Graffに報告する
GID00054244	FreesideのSilver Rushへと戻り、Cassidyの娘が死んだ事をJean-Baptisteに告げる
GID00054245	手術ツール一式を手に入れる
GID00054246	Caesarの脳外科手術を行い腫瘍を取り除くか、もしくは彼を殺す
GID00054247	(オプション) 手術中にCaesarを殺す。これは自然に見えるかもしれない...
GID00054248	手術を行うにはドクターバッグも必要
GID00054249	CaesarのAuto-Docのために機能診断スキャンモジュールを手に入れる
GID00054250	Caesar's Auto-Docに代わりの診断スキャンモジュールをインストールする
GID00054251	Auto-Docを使ってCaesarを治療する
GID00054252	(オプション) Auto-Docを使ってCaesarを殺す
GID00054253	(オプション) Arcade GannonをCaesarの個人的な医者として隷属させる
GID00054254	Camp Forlorn Hopeの全てのNCR士官を殺害する
GID00054255	Dead Seaへ戻り、あなたの勝利を彼に知らせる
GID00054256	Legionの榴弾砲のため、Boomersから点火装置を入手する
GID00054257	Legionの榴弾砲に代わりの点火装置をインストールする
GID00054258	榴弾砲が修理されたことをルーシャスに知らせる
GID00054259	Boomersの作業場から点火装置を回収する
GID00054260	Legion Earsには需要がある。士気を上げさせる為にこれをSextonへと持って行く
GID00054261	Martina Groesbeckを見つける
GID00054262	Martinaを殺すために送られたOmerta thugsを排除する
GID00054263	Vulpesの元へ戻ってMartinaの安全を彼に知らせる
GID00054264	Vulpesの元へ戻ってMartinaの死を彼に知らせる
GID00054265	NCRの人質を殺す
GID00054266	NCRチェックポイントのMiloの元に戻る
GID00054267	Boomersの信頼を得て、Legionとの同盟を実現する
GID00054268	MortimerがWhite Glove Societyをカニバリズムに立ち戻らせるのを手伝う
GID00054269	White Glove SocietyのMarjorieの元にLegionからの同盟依頼を届ける
GID00054270	Brotherhood of Steelのバンカーを破壊する
GID00054271	(オプション) Boomersの指導部を抹殺する
GID00054272	Boomersが対NCR同盟に同意したとCaesarに伝える
GID00054273	Boomersを殲滅したとCaesarに伝える
GID00054274	White Glove SocietyはLegionをサポートしない事をCaesarに伝える
GID00054275	White Glove SocietyがLegionの同盟となった事をCaesarに伝える
GID00054276	White Glove SocietyのMortimerの元にLegionからの同盟依頼を届ける
GID00054277	Brotherhood of Steelの脅威が無くなった事をCaesarに伝える
GID00054278	NCRに対抗するためにBrotherhood of Steelの援助が得られた事をCaesarに伝える
GID00054279	Cottonwood Coveへと向かい、Fort行きのいかだに乗る
GID00054280	Caesarと話す
GID00054281	Marjorieがスタンスを変えてCaesarに加わるよう説得する
GID00054282	weather station地下にあるMr. Houseのバンカーを破壊する
GID00054283	Caesarのもとへ戻る
GID00054284	Mr. Houseを殺す
GID00054285	Mr. Houseを無力化したとCaesarに報告する
GID00054286	President Kimballを暗殺し、Caesarへ報告する
GID00054287	あなたの成果を伝えるため、Caesarのもとへ行く
GID00054288	Caesarに失敗を伝える
GID00054289	Hoover Damの決戦を開始するとLegatus Laniusに伝える
GID00054290	President Kimballが暗殺されたとLucius に報告する
GID00054291	あなたの成果をLuciusに伝える
GID00054292	Luciusに失敗を報告する
GID00054293	Caesarの最初の仕事を受ける
GID00054294	Bennyを始末する
GID00054295	Caesarと次の仕事について話す
GID00054296	密談のためCaesarと会う
GID00054297	一旦、回復した後、Caesarから次の仕事を受ける
GID00054298	(オプション) Mr. Houseのテクノロジーを破壊せずにVaultを爆破してCaesarをあざむく
GID00054299	CaesarにPresident Kimballの訪問がキャンセルされたと伝える
GID00054300	LuciusにPresident Kimballの訪問がキャンセルされたと伝える
GID00054301	Lucky 38のVIPキーカードを手に入れる
GID00054302	追放が完了した
GID00054303	捕虜を救出する
GID00054304	レンジャーGrantへ報告する
GID00054305	President Kimballを警護する
GID00054306	あなたの発見をレンジャーGrantへ報告する
GID00054307	大統領は助かった。レンジャーGrantへ報告に戻る
GID00054308	大統領が殺された。レンジャーGrantへ報告に戻る
GID00054309	展望台でレンジャーGrantに会う
GID00054310	(オプション) エリアを調査し手がかりを見つける
GID00054311	狙撃手の位置に気を配る
GID00054312	President Kimballを殺す
GID00054313	Cato Hostiliusと集合する
GID00054314	準備ができたらCatoに報告する
GID00054315	Bitter SpringsにいるGilles大尉の悩みを解決する
GID00054316	Bitter Springsへ送る兵士を再選任するようCamp Golfへ要求する
GID00054317	campに送る物資を見つける
GID00054318	Gilles大尉と報酬について話す
GID00054319	Bitter Springsへ送る兵士を再選任するようCamp McCarranへ要求する
GID00054320	Bitter Springsへ送る兵士を再選任するようCamp Forlorn Hopeへ要求する
GID00054321	Gilles大尉へ物資を届ける
GID00054322	医療用の物資を見つけたことについてMarkland中尉と話す
GID00054323	Bitter Springsへの攻撃源を調べる
GID00054324	Oscar VelascoについてGilles大尉と話す
GID00054325	(オプション) Mike Lawsonはステーションへの侵入を食い止めるため、タービンを通ってくるLegion兵士を洗い流すよう提案した
GID00054326	Legionがフーバーダムを攻撃している。ダムを守るためLegate's campを破壊する。
GID00054327	(オプション) 排気弁を動かし、タービンを通ってくるLegion兵士を洗い流す
GID00054328	ダムの水がタービンの中に送られた。Legionはもうタービンを使って発電施設に来ることができない
GID00054329	戦いに勝った。General Oliverのもとへ戻る
GID00054330	Legion軍の動きについての戦略情報を見つける
GID00054331	[オプション] Astor先任下士官に古い戦略情報を与える
GID00054332	戦略情報を携えてAstor先任下士官のもとへ戻る
GID00054333	NCRバグを植え込む
GID00054334	Legionの襲撃の戦略情報を見つける
GID00054335	Cottonwood CoveのLegion兵士を殺す
GID00054336	[オプション] Cottonwood Coveをふさぐ方法を見つける
GID00054337	Astor先任下士官のもとへ戻る
GID00054338	[オプション] Aurelius of PhoenixにNCRの計画を教える
GID00054339	Cottonwood Coveの清掃に興味があればFirst Sergeant Astorに戻る
GID00054340	3体のVaultの電源を管理するSecuritronを破壊する
GID00054341	CaesarにSecuritronの軍団はもはや脅威ではないと伝える。
GID00054342	Red LucyはGiant Mantisの卵を欲しがっている。Vault 22のような繁殖地で集めるのが早いだろう。
GID00054343	Giant Mantisの卵を持ってRed Lucyの元へ戻る。
GID00054344	Red LucyはRadscorpionの卵を欲しがっている。彼女はGoodsprings北の山岳部を探すよう薦めている。
GID00054345	Radscorpionの卵を持ってRed Lucyの元へ戻る。
GID00054346	Red LucyはFire Geckoの卵を欲しがっている。彼女はIreteba Peaks付近を捜すよう薦めている。
GID00054347	Fire Geckoの卵を持ってRed Lucyの元へ戻る。
GID00054348	The ThornのエリートハンターはNight Stalkerの卵を探している。Red LucyはBittersprings近くの洞窟を探すよう薦めている。
GID00054349	Night Stalkerの卵を持ってRed Lucyの元へ戻る。
GID00054350	The ThornのエリートハンターはCazadorの卵を探している。Red  LucyはRed Rocks周辺を探すよう薦めている。
GID00054351	Cazadorの卵を持ってRed Lucyの元へ戻る。
GID00054352	Red Lucyはハンターに最も危険な仕事を与えた。彼女はThe ThornのためにDeathclawの卵を欲しがっている。
GID00054353	Deathclawの卵を持ってRed Lucyの元へ戻る。
GID00054354	あなたはThe Thorn史上、最も偉大なハンターです。
GID00054355	Red Lucyは死んだ。彼女を手伝うことはもうできない。
GID00054356	Booneと共にBitter Springsへ行く。
GID00054357	Booneと共にCoyote Tail Ridgeへ行く。
GID00054358	BooneにCoyote Tail Ridgeで夜を明かすことを話す。
GID00054359	Booneと話す。
GID00054360	Bitter Springs難民キャンプへ行き、Legionを追い払う。
GID00054361	Booneと話す。
GID00054362	Legionの残虐さの話を広める
GID00054363	NiptonでのVulpesの攻撃をNCRに伝える
GID00054364	Frank Weathersの家族を見つける。
GID00054365	Weathersの家族を奴隷から解放する
GID00054366	Frank Weathersのもとへ戻る
GID00054367	[オプション] Weathersの家族を奴隷から「解放」する
GID00054368	Hoover DamでMoore大佐と会い、さらなる課題を受ける
GID00054369	Red Rock CanyonのGreat Khansを訪れ、援助を得るか、壊滅させる
GID00054370	Moore大佐のもとへ行き、Great KhansがLegionとの戦いに手を貸してくれると知らせる
GID00054371	Moore大佐へGreat Khansを壊滅させたと伝える
GID00054372	Omertasを調査し、やつらの計画がNCRにはむかうものだったら抑止する
GID00054373	Moore大佐のもとへ戻り、Omertasの計画が失敗したと報告する
GID00054374	Moore大佐のもとへ戻り、Mooreの計画についてうその報告をする
GID00054375	NCRの脅威となるMr. Houseを消し去る
GID00054376	Moore大佐へMr. Houseはもはや脅威ではないと伝える
GID00054377	この領域でBrotherhood of Steelの支部組織を見つけ、始末する
GID00054378	Moore大佐のもとへ戻りBrotherhood of Steelの支部組織を破壊したと伝える
GID00054379	Moore大佐へBrotherhoodがCaesar's Legionとの戦いで手を貸してくれると報告する
GID00054380	レンジャーGrantとPresident Kimball滞在中の警護について話し合う
GID00054381	Moore大佐へPresident Kimballが無事に帰ったと報告する
GID00054382	Moore大佐へPresident Kimballが死んだと報告する
GID00054383	Moore大佐と話す
GID00054384	Omertasの手がかりを尋ねるため、StripのNCR大使館にいるLiza O'Malleyと話をする。
GID00054385	Lucky 38のVIPキーカードを手に入れる
GID00054386	ダムを横切り西側発電施設を目指す
GID00054387	敵の指揮官、General Oliverを見つける
GID00054388	Legateのもとへ戻り、General Oliverを殺したと伝える
GID00054389	Legateのもとへ戻り、General Oliverを追っ払ったと伝える
GID00054390	General Oliverと守護兵を殺す
GID00054391	(オプション) ダム西側に陣取る狙撃兵を排除する
GID00054392	(オプション) 取水塔の中で待っているLegionの増援を開放する
GID00054393	Markland中尉にBitter Springsの医療状況を改善する方法について話す
GID00054394	Markland中尉のために心理療法の本を探す
GID00054395	Markland中尉に心理療法の本を渡す。
GID00054396	Markland中尉のために小児医療の本を探す
GID00054397	小児医療の本をMarkland中尉に持っていく。
GID00054398	ドクターバッグをMarkland 中尉に持っていく。
GID00054399	<This Quest Not Yet Implemented>
GID00054400	硫黄への接近を断ち切る方法を見つける
GID00054401	Samuel Cookeに報告する
GID00054402	Red Rock CanyonでPapa Khanと話す
GID00054403	Philip Lemに報告する
GID00054404	vaultの地下洞窟にいるfire geckoを駆除する
GID00054405	Samuel Cookeに報告する
GID00054406	Philip Lemに報告する
GID00054407	Doctor Henryの実験への参加についてLilyと話す
GID00054408	(オプション) LilyにNightstalkerの突然変異についての調査の手伝いを頼む
GID00054409	Doctor HenryにLilyの実験を続行するよう伝える
GID00054410	敵対的なナイトキンを殺す
GID00054411	Doctor Henryと話す
GID00054412	Nightstalkerのステルス変異の原因を探す
GID00054413	あなたがNightstalkerの突然変異の潜在的な原因を発見した事をDoctor Henryに伝える。
GID00054414	Keeneに状況の打開を試みることを伝える
GID00054415	Doctor Henryの実験が完了するまで待つ
GID00054416	LilyがマークIIのプロトタイプを着用すべきか否かを決定しDoctor Henryに知らせる
GID00054417	Lilyを生き残らせる
GID00054418	Camp Searchlight内のグールNCR隊員からドッグタグを集め、Astor先任下士官の所へ持っていく
GID00054419	見つけたグールのドッグタグすべてをAstor先任下士官のところへ持って行く
GID00054420	Niptonの住民に失われた対放射能スーツについて聞く
GID00054421	スーツを持ってLoganのもとへ戻る
GID00054422	Loganとともに警察署を探索する
GID00054423	Loganとともに消防署を探索する
GID00054424	近くの洞穴でスーツを見つける
GID00054425	Papa KhanとCaesarとの同盟について話す
GID00054426	RegisとPapa Khanの説得について語る
GID00054427	JackとDianeを説得し、反Caesarにする
GID00054428	Melissaを説得し反Caesarにする
GID00054429	Regisを説得し反Caesarにする
GID00054430	Papa Khanと同盟破棄について話す
GID00054431	オプション:Papa Khanの前でKarlに不名誉をもたらす方法を見つける
GID00054432	見つからないようにPapa Khanを暗殺する
GID00054433	RegisとKhansの忠誠について語る
GID00054434	Papa KhanにKarlの計画の証拠を持ってくる
GID00054435	CaesarがGreat Khansを抹殺しようとする証拠を見つける
GID00054436	Legionの奴隷帳簿をRegisのところへ持っていく
GID00054437	Legionがドラッグの運び屋を迫害している事のDianeの証拠を見つける
GID00054438	Followers of the ApocalypseとGreat Khansについて話す
GID00054439	NCRについてRegisと話す。
GID00054440	Great Khans/NCR同盟についてColonel Mooreと話す
GID00054441	Red Rock CanyonにいるGreat Khan達を全滅させる。
GID00054442	Great Khanの歴史についてEzekielと話す。
GID00054443	Papa Khanに歴史の本を持って帰る。
GID00054444	Red Rock Canyonへ戻り、Papa Khanと話す。
GID00054445	JackとDianeの行方不明のドラッグの運び屋を見つける。
GID00054446	Motor Runner へドラッグを届ける。
GID00054447	Crimson Caravan のDon Hostetler へドラッグを届ける。
GID00054448	Dianeの下へ戻り、Andersについて話す。
GID00054449	Dianeの下へ戻り、謝礼を受け取る。
GID00054450	Dianeの下へ戻り、謝礼を受け取る。
GID00054451	JackとGreat KhansのChemの運営の供給について話す。
GID00054452	JackにChemのレシピを教える。
GID00054453	Jerry the Punkが儀式をやり遂げるのを手伝うためにいくつかの鎮痛剤を見つける
GID00054454	Jerry the Punkの所へ戻る。
GID00054455	ApocalypseのFollowersとJerry the Punkに彼らの秩序に参加させることについて話す
GID00054456	JerryにFollowersが彼を新参者として受け入れるであろうことを話す
GID00054457	Lucky 38でMr. Houseと話す
GID00054458	Mr. HouseにPlatinum Chipを届ける
GID00054459	Fortification Hillにある秘密のバンカーに入るためにPlatinum Chipを使用する
GID00054460	Mr. Houseの秘密のSecuritron部隊をアップグレードする
GID00054461	更なる指示をもらうため、Mr. Houseに報告しに戻る
GID00054462	Mr. Houseに協力するようBoomersを説得する
GID00054463	(オプション) Boomersの指導部を抹殺する
GID00054464	Boomersの協力を得たとMr. Houseに伝える
GID00054465	Boomersを殲滅したとMr. Houseに伝える
GID00054466	Omertasを調査し、彼らがMr. Houseの利益に敵対する計画であれば止める
GID00054467	Omertaの脅迫は無力化されたことをMr. Houseに告げる
GID00054468	Brotherhood of Steelを見つけ、排除する
GID00054469	(オプション) Bratherhoodと平和的解決の合意を得たことをMr. Houseに告げる
GID00054470	Brotherhoodのバンカーを破壊したとMr. Houseに伝える
GID00054471	フーバーダムへ行き、President Kimballが訪問している間彼を守る
GID00054472	President Kimballが暗殺から生き残ったとMr. Houseに伝える
GID00054473	President Kimballが死んだとMr. Houseに伝える
GID00054474	Hoover Damへ行きCaesar's Legionを打ち破る
GID00054475	Mr. HouseへPlatinum Chipを持って行く
GID00054476	Fortに居るBennyからPlatinum Chipを取り戻す
GID00054477	Lucky 38の地下室へ行く
GID00054478	アップグレードされたSecuritronを視察する
GID00054479	Mr. Houseのもとへ戻る
GID00054480	hidden bunkerに入る
GID00054481	Ivanpah Lakeへの路上にいる生物を排除する
GID00054482	Mojave OutpostのRanger Jacksonの所へ戻る
GID00054483	Ranger Ghost の頼みで Nipton Town Hall を偵察する
GID00054484	Mojave Outpost の Ranger Ghost の所へ戻る
GID00054485	クエスト完了
GID00054486	VeronicaとHidden Valleyに居るBrotherhood of Steelのエルダーと話す
GID00054487	VeronicaとBrotherhoodの誤った優先事項の証拠を携えてBrotherhood of Steelのエルダーのもとに戻る
GID00054488	VeronicaとFreesideの質屋とVault 21ギフトショップを訪ねる。
GID00054489	だれが距離測量機を買ったのかのMick and Ralph近くのFreesideで調べる
GID00054490	距離測量機がどうなったか周りに尋ねる
GID00054491	距離測量機を回収する
GID00054492	距離測量機をHidden Valleyのエルダーへ持っていく
GID00054493	HELIOS Oneで距離測量機を使う方法を見つける
GID00054494	OSIの所長と彼の研究プロジェクトについて話す
GID00054495	Vault22から実験データを復旧する
GID00054496	Hidden Valleyのelderへデータを持ち帰る
GID00054497	Veronicaと共に通信用ターミナルのFather Elijahの記録にアクセスする
GID00054498	Nellis空軍基地でパルスガンについての情報を探る
GID00054499	pulse gunがまだVault 34に存在するなら取り戻す
GID00054500	pulse gunをHidden Valleyのエルダーの元に持って行く
GID00054501	残りの選択肢をVeronicaと話し合う
GID00054502	Followers of the Apocalypse outpostに連絡するためにVeronicaを連れて行く
GID00054503	Dr. SchillerがいるときにFollowers of the Apocalypse outpostへ戻る
GID00054504	Veronicaと話す
GID00054505	Tops13階にあるあなたのプライベート・スイートルームを訪れる
GID00054506	Lucky 38でMr. Houseと話す
GID00054507	Mr. HouseへPlatinum Chipを持ってくる
GID00054508	FortでPlatinum Chipを直す。
GID00054509	Mr. HouseにPlatinum Chipを届ける
GID00054510	Lucky 38の地下へ行く
GID00054511	Mr. Houseの強化されたSecuritronsを観察する
GID00054512	Mr. Houseのもとに戻る
GID00054513	(Optional) Mr. Houseのために働きたいなら彼ともう一度話す。
GID00054514	Platinum Chipを使いFortification Hillにあるバンカーを開ける。
GID00054515	秘密の地下壕へ入る。
GID00054516	Mr. Houseの隠しSecuritron軍団をアップグレードする。
GID00054517	Mr. Houseへ報告に戻り、さらなる指示を求める。
GID00054518	(オプション) 心変わりをし、Mr. Houseの隠しSecuritron軍団をアップグレードする。
GID00054519	Mr. Houseに協力するようBoomersを説得する
GID00054520	(オプション) Boomersの指導部を抹殺する
GID00054521	Boomersの協力を得たとMr. Houseに伝える
GID00054522	Boomersを殲滅したとMr. Houseに伝える
GID00054523	Omertasを調査し、彼らの計画がMr. Houseの関心に反対するものならば、阻止する。
GID00054524	Omertasを無力化したとMr. Houseに報告する。
GID00054525	(オプション) Omertasの裏切りをMr. Houseに報告する。
GID00054526	Omertasが敵対的だとMr. Houseに報告する。
GID00054527	Brotherhood of Steelの地下壕を破壊し、奴らを消し去る。
GID00054528	(オプション) Brotherhoodとの交渉により平和的解決に至ったとMr. Houseへ報告する。
GID00054529	Mr. Houseに、Brotherhoodのバンカーを破壊したと報告する。
GID00054530	Hoover Damへ向かい、President Kimballの滞在中、護衛する
GID00054531	Mr. HouseにPresident Kimballが暗殺者の襲撃から生還したと報告する
GID00054532	Mr. HouseにPresident Kimballが死んだと報告する
GID00054533	Mr. HouseにPresident Kimballの訪問がキャンセルされたと報告する
GID00054534	Hoover Damでの戦闘準備ができ次第、Mr. Houseの元へ行く。
GID00054535	Jacobstownにいやがらせをする傭兵のリーダーと話す
GID00054536	傭兵と平和的に話し合いをつける。
GID00054537	(オプション) 傭兵を始末する。
GID00054538	Marcusの元へ戻る
GID00054539	(オプション) Marcusに傭兵を解雇するための金を要求する。
GID00054540	傭兵を殺害する。
GID00054541	ボトルキャッププレス機を止める。
GID00054542	Alice McLaffertyの元へ戻ってボトルキャッププレス機が動かなくなったことを知らせる
GID00054543	無線セキュリティアップグレードコードを各 Ranger Station に届ける
GID00054544	Reyes軍曹に無線セキュリティアップグレードが完了したことを報告する
GID00054545	Ranger Station Alphaをアップグレードする
GID00054546	Ranger Station Bravoをアップグレードする
GID00054547	Ranger Station Charlieをアップグレードする
GID00054548	ほかに何が必要かReyes軍曹に尋ねる
GID00054549	Camp Golfからの報告についてReyes軍曹の疑いを確かめる
GID00054550	Ranger Station Alphaで多数の死傷者が発生したという報告についてRanger Lineholmに尋ねる
GID00054551	Ranger Station DeltaでSuper Mutant Legionaryの攻撃があったという報告について調べる
GID00054552	Reyes軍曹 の疑いどおり各報告は間違っていたということを報告する
GID00054553	Chief HanlonにあなたとReyes軍曹が発見したことを報告する
GID00054554	Ranger Station FoxtrotでDeathclawの攻撃があったという報告を調査する
GID00054555	Ranger Station Deltaをアップグレードする
GID00054556	Ranger Station Echoをアップグレードする
GID00054557	Ranger Station Foxtrotをアップグレードする
GID00054558	事務所でChief Hanlonと話す
GID00054559	Chief Hanlonを拘留するレンジャーを見つける。
GID00054560	Chief Hanlonを始末する
GID00054561	(オプション) Booneの妻を誘拐した奴についてNovacで聞いてまわる
GID00054562	(オプション) Dino Dee-lite lobbyで犯罪者の証拠を探す
GID00054563	Dinky the Dinosaurの前に誰かを送る。Booneへのこいつが犯人だという合図にベレー帽を被る
GID00054564	Booneの元へ戻る
GID00054565	Vault 74の監督官のオフィスを調べる
GID00054566	Hoover Damの制御室へ行き、オーバーライド・チップをインストールする
GID00054567	Securitron Armyに電力を供給するために、東の発電装置を起動させる
GID00054568	ダムの発電機を破壊する
GID00054569	Damの東口から出る
GID00054570	Legateのキャンプに向かいLegateとCaesar's Legionを始末する
GID00054571	General OliverとNCRを始末する
GID00054572	Yes Manに勝利を伝える
GID00054573	Hoover Damの制御室に行き、オーバーライド・チップをインストールする
GID00054574	Securitron Armyに電力を供給するために、東の発電装置を起動させる
GID00054575	Damの東口から出る
GID00054576	Legateのキャンプに向かいLegateとCaesar's Legionを始末する
GID00054577	General OliverとNCRを始末する
GID00054578	Mr Houseに勝利を伝える
GID00054579	ED-Eの事をHidden ValleyでKnight Lorenzoと話す
GID00054580	Knight Lorenzoが、あなたにBrotherhood of SteelにED-Eを調べさせることについて話していたパトロール隊員を見つける
GID00054581	ED-EにはEnclaveに関するログデータが記録されているようだ。いくつかのキーワードに反応して、データが読み出される
GID00054582	Followers of the ApocalypseのところにED-Eを連れて行き、記録されているログにアクセスする
GID00054583	Lorenzoが言っていたパトロール隊員は死んでいた。おそらく死体から何か役に立つものを見つけられるだろう
GID00054584	Brotherhoodの死体から、パスワードが見つかった。おそらくED-EをLorenzoのところへ持って行くのに役に立つだろう
GID00054585	Lorenzo はED-Eのデータを調べたがっている。 彼はそれに取り組んでいる間に、ED-Eのarmorをアップグレードさせると申し出でた。
GID00054586	ED-Eのアップグレードが完了した。
GID00054587	LorenzoはED-Eを調べ装甲をアップデートしている。数日中に仕上がるだろう。
GID00054588	April MartimerとFollowersはED-Eのデータにアクセスしたがっている。彼女はそれに取り組んでいる間に、その武器をアップグレードすることを約束した
GID00054589	AprilはED-Eを預かり、データへのアクセスとその武器のアップグレードに数日かけて取り組むだろう
GID00054590	(オプション) NovacのGibson スクラップ置き場へED-Eを連れて行く
GID00054591	Mr. Houseを殺すか無力化する
GID00054592	Yes ManのAIをLucky 38のメインフレームにインストールする
GID00054593	Lucky 38でYes Manと会う
GID00054594	FortでBennyからPlatinum Chipを取り戻す
GID00054595	BennyからPlatinum Chipを取り戻す
GID00054596	Platinum ChipをMr. Houseに届け、防衛システムを強化する
GID00054597	Lucky 38の基地へ行く
GID00054598	アップグレードされたSecuritronsを観察する
GID00054599	Yes Manのところへ戻る
GID00054600	Lucky 38のVIPキーカードを手に入れる
GID00054601	Nellis空軍基地に行く
GID00054602	Red Rock Canyonへ行ってGreat Khansと会う
