GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00098957	私は形態変化を行えたが、或る理由でこの世界ではこの姿で固定されてしまった。幸いにも再生能力は今でも保っているが。
GID00098958	この能力で私はほとんど無敵だ。その上、私は昔の小屋のカギも持っている。或いは、そこで何か役に立つものがあるかもしれない。
GID00098959	オーケー、ほら、私は率直に話すつもりだ、お前は多くの者よりも公平なようだ… 私はお前でさえ好きになれない。私はエイリアンだ、他の惑星から来た…
GID00098960	最初にUndergroundを見つけた時、私は多くの楽しみがあると思ったし、そのとおりだった。しかし正直に言えば、今、この場所は退屈すぎる。
GID00098961	今はただ戻って岩以外のものを目にしたい。
GID00098962	素晴らしい、ありがとう。約束通り、我々の昔の小屋のカギを渡そう。オーケー、それで次はどうする?
GID00098963	戦闘の最中に頭からすっぽり抜け落ちていたようだ。素晴らしいニュースだ、ありがとう ― それじゃあ、さっそく楽しみに行こうじゃないか。
GID00098964	それは良いニュースだ。さて、聞きたいことがあったら何でも尋ねてくれ。
GID00098965	さて、私は形態変化を行えたが、或る理由があってここではこの姿で固定されてしまった。幸いにも今でも再生能力は保っているが。
GID00098966	この能力で私はほとんど無敵だ。その上、私は昔の小屋のカギも持っている。或いは、そこで何か役に立つものがあるかもしれない。
GID00098967	オーケー、次は?
GID00098968	もちろん、どうぞ。
GID00098969	オーケー、ほら、私は率直に話すつもりだ、お前は多くの者よりも公平なようだ… 私はお前でさえ好きになれない。私はエイリアンだ、他の惑星から来た…
GID00098970	最初にUndergroundを見つけた時、私は多くの楽しみがあると思って、そのとおりだった。しかし正直に言えば、今、この場所は退屈すぎる。
GID00098971	今はただ戻って岩以外のものを目にしたい。
GID00098972	さて、私は極度の享楽主義に満たされた惑星ヘドロラクシアの出身だ。生活習慣が私にはあっていなかったので地球へと旅立つことになった。
GID00098973	最初に到着した時、私はなんとか原住民を酷く苛立たせることに成功した。私はなんであれ望んだものを望んだ時に手に入れることに慣れていたのだ…
GID00098974	結局欲しいものは何でも力任せに奪い取ってきた。怒り狂った原住民のギャングが私を追いつめてきたのもそれほど前の話じゃない。
GID00098975	運のいいことにタイミング良くチャーリーが到着して軍隊が姿を現す前に私をそこから引きずり出してくれたのだ。
GID00098976	ううむ、かいつまんで話をすれば… 我々の現実とお前たちの現実とは同一ではない。我々の現実では全てのImmortalsの上に戦争が荒れ狂っているのだ。
GID00098977	我々と同じような別の者が居る。彼は唯一のImmortalとして自身を望み、我々の政府と同調し我々を全員殺そうとしている。
GID00098978	我々はしばらくの間、共に過ごした「神」と呼ぶ存在によってこの現実のこの場所にテレポートされてきたのだ、明らかに我々自身の安全の為に。
GID00098979	間もなく我々の小数がUndergroundを発見し、私は少しの間、この辺りに留まり援助をすることに決めたのだ。
GID00098980	そして君が現れて我々とここにいる。
GID00098981	私のような、うーん、正確じゃないな。我々は皆、何らかの理由で不死であり、そして共にいる傾向がある。
GID00098982	私自身から別れたものは「天罰の天使」と呼ばれるチャーリー、吸血鬼のスティーブ…
GID00098983	スーパー兵士のダニー、ゴーストのマット、タイムトラベルの開発者トニー、それから最後にトニーのロボット助手のノヴァと周囲の全ての奴隷たち。
GID00098984	私は認めなければならないな、彼らが居なくなって寂しくなり始めてると。
GID00098985	New Vegas診療所からそう遠くないところだ。あらゆる場所から中央になるところに建てたのだ。十分に近い所に。
GID00098986	もしお前が私と共に来ると言うなら、道を教えカギを与えよう。
GID00098987	いいとも、ほら貸してみろ… オーケー、終わったぞ。
GID00098988	オーケー、良いだろう。気が変わったら私はしばらくこの辺りに留まっているぞ。
GID00098989	オーケー、良いぞ。そうするとしよう。
GID00098990	うん、ある程度はね。見せてみろ。
GID00098991	そいつはいい。聞くのが待ちきれないよ。ほら、私の古いライフル銃を持っていけ… そいつはデスクローすら脅かすほど強力なんだ。
GID00098992	いや、今のところはそれだけだ。他のディスクの在り処を見つけたら、お前に報告しよう。ありがとう友人。
GID00098993	その通りだ。だが嘘を言うつもりはない。この最後の3つについては簡単には行かないだろう。少なくとも一つはテック・レイダーの縄張りにあるからな。
GID00098994	まだ続ける気はあるか?
GID00098995	OK、素晴らしい ― 私はこの件で本当にお前に感謝しきれないな。だが約束しよう、お前が帰ってくるまでに特別なやつを用意しておくからな。
GID00098996	ここだ、座標をアップロードさせてくれ…
GID00098997	そいつはいい。聞くのが待ちきれないよ。ほら、私の古いライフル銃を持っていけ… そいつはデスクローすら脅かすほど強力なんだ。
GID00098998	いや、今のところはそれだけだ。他のディスクの在り処を見つけたら、お前に報告しよう。ありがとう友人。
GID00098999	私は NCR の軍曹だ。友好的な居留地を掌握し続けるために私たちの大半は再配置を受けている。
GID00099000	一番の理由は通商路の維持にあるが、正直に言えば宣伝も兼ねているのだろう。
GID00099001	我々の最大限の努力にも係わらず、それらの地域で最高の評判は受けていない。
GID00099002	昔ここに友人が住んでいたんだ。良い街だった… まぁ、今でもか。だが Primm が陥落した後では多くの居住者は北へと移動していった。
GID00099003	人々はただパウダー・ギャングから逃げ出したかったのだ。彼らに文句は言えないな。この土地は攻撃に対して無防備すぎる。
GID00099004	いや、すまないが補給が酷く薄いんでね。
GID00099005	OK、お前なら上手く使ってくれそうだ。このことは他の住民たちには内緒だぞ…
GID00099006	ああ、もし南東へ向かうつもりなら古い刑務所には近寄らないほうがいい。囚人たちが乗っ取って好き放題してる。
GID00099007	ないな、すまない。
GID00099008	そうだな、お前は十分信頼できそうだ。Camp McCarran にあまり行ったことがないなら、ターミナルに向かってくれ。建物の裏の右にある。
GID00099009	そこには炭鉱で働く Conteres と呼ばれる善良なフィーンドがいる。彼はNCR全体を見ても最高の弾薬供給者の1人だ。
GID00099010	彼がどこからそれを手にいたかは聞かないでくれ。
GID00099011	ないな、背中と武器にはよく注意するんだぞ。
GID00099012	私はこの地の平和を保つ役割を志願したのだ。Primm が陥落した後で軍の大半は配置転換された。
GID00099013	その上、地域のパウダー・ギャングの脅威のせいで、最近はジャイアント・ラットから歩く死体まで何もかも素通りさせている…
GID00099014	従って誰かがこの人々の上で目を光らせていなければな。加えて言えば私はこの辺りの住民と知己がある。東のバンカーに住んでいたのだ。
GID00099015	もう死んでいるけどね。パウダー・ギャングに殺されたのだ。彼らは支援部隊も殺していった。私も McCarran も小さな街を守るためにこれ以上の兵隊を出すことは拒否する。
GID00099016	いや、知らないな、本当に。私自身がそこに降りたことは一度もないんだ。少しばかり聞きかじった知識で言えばそのことに感謝さえしてる。
GID00099017	承知した…
GID00099018	OK、さあどうぞ…
GID00099019	OK、先行してくれ…
GID00099020	OK、離れてついて行こう…
GID00099021	ありがとう。
GID00099022	OK、エリアを警備する。
GID00099023	OK、この場で待機する。
GID00099024	さて、あなたのおかげで任務を達成できたようだ。何か渡せるものがあれば良かったが… 私は基地へ戻るつもりだ…
GID00099025	やあ、また会えて嬉しい。私にできることはあるか?
GID00099026	えっ、ああ… なんだ… クソ… 私は気を失っていたのか…
GID00099027	とてもひどい怪我だ… 死にかけてはいないが… あばらは折れてるみたいだ… 左肩は外れて… 酷い痛みだ…
GID00099028	見知らぬ輩に借りは作りたくないが、お前が余分なドクターバッグを持っていれば自分で治せるだろう。ハイドラの一回分でも上手くいきそうだ。
GID00099029	ありがとう、一つ借りが出来たな…
GID00099030	ありがとう、一つ借りが出来たな…
GID00099031	なんて典型的な… 相手をしてやるよ、クソが。
GID00099032	クソ、知らないぞ、偵察は私の専門じゃない。状況説明から戦前の地下道について話があったのを覚えている… 私たちはその中にいるに違いない。
GID00099033	我々はこの辺りのどこかに洞窟があったはずだってことを知っていた、そこにはすべてのデスクローが隠れていた。
GID00099034	もっとも私はこの通り何も予想していなかった…
GID00099035	当然だ。デスクローの尻を蹴っとばしにいこうじゃないか。
GID00099036	どこかへ急いでいくつもりは微塵もない… あなたが何かを探すなら、私の居場所もわかるだろう。
GID00099037	我々は9人居る、或いは居たと言うべきか。私とFrancoは重火器支援で、それからSarge、全く素晴らしいリーダーだ。
GID00099038	BruceとVizzyは我々の斥候で、Nolaは衛生兵、それからLizard、無口な我らの罠師だ。
GID00099039	Kendoは最高のスナイパーで、それから最後にMerrek、彼はロックピックの技能以外はほとんど役立たずだ。
GID00099040	かれらのうちの誰かが生き残っているなら私は探さなければ… 死んでいたら、デスクローどもを殺せる限り殺してやる…
GID00099041	私はNCRのプロジェクト「X13」の一部だ。最高機密だが、今はまったく構う必要はないだろう。
GID00099042	我々は全員ミュータントで、自然な奇形かいくつかの場合は、私みたいにただNCRを代表して戦うように薬物で刺激する実験を受けたんだ。
GID00099043	Vizzyはテレパスで、Kendoは未来が見えると言われている。そしてSargeは機嫌の悪いときには橋のケタを曲げられた。
GID00099044	我々は全員が専門家だ。我々がNCR全体でもっともタフな分隊であるというわけだ。必要なら、支援なしでもHoover Damを守りきれるぞ。
GID00099045	今回の任務が我々の本当の最初の任務だった。状況説明はとても簡単に見えた。Primm近辺に出没するデスクローの根源を探して根絶やしにすること。
GID00099046	こんなことになるなんて予想もしていなかった、Kendoでさえ驚いていた。我々はこの場所へ入り込んですぐにトラブルに巻き込まれたんだと分かった。
GID00099047	我々はとても容易に最初の数匹を倒した。団結してきつく保ちながら、訓練のときのようにそれぞれが特定の目標を選んだんだ。
GID00099048	でかいアルファたちが姿を現したときにトラブルは始まった。何をしても奴らは倒れない、ヘッドショットでさえもな…
GID00099049	分隊は散り散りになって、そして私は殴られて部屋の半分くらいを吹っ飛ばされた… 安全なところまで這っていって意識をなくしたようだ…
GID00099050	覚えているのはそれだけだ…
GID00099051	じゃあ。
GID00099052	私はCobb少佐、Undergroundの老兵だ。Hoff大佐に何か起これば私がわが軍の司令を引き継ぐだろう。
GID00099053	駄目だ、我々はまだ南東にとても多くの問題を抱えている。Dead Man's PassのMcMillan軍曹と話してくれ。
GID00099054	彼の問題を解決出来たら、その時は分隊を率いてテック・レイダーとの戦闘に参加することを許可しよう。
GID00099055	駄目だ、我々はとても多くの問題を抱えている。現時点での襲撃は南東からの攻撃に対して弱点を残すことになる。
GID00099056	それに加えてスパイがいる可能性もある。手伝うつもりがあるなら発電所のHoff大佐かDead Man's PassのMcMillan軍曹と話してくれ。
GID00099057	いや、内部にスパイを抱えたままで、誰を信じられるか分からない時に攻撃の計画を立案することはできない。
GID00099058	これまでのお前の全ての実績を受けても私は「駄目だ」というバカになるしかない。
GID00099059	とはいえお前が攻撃を率いる前に知らなければならないことがこれだけある。
GID00099060	テック・レイダー本部は数百人からなる重武装の狂人に守られている。彼らは一部の新入りに対して継接ぎのアーマーを与え始めてもいるのだ。
GID00099061	我々の最高の武器でさえ大した衝撃をその軍には与えられなかった。殺せた数人からアーマーを回収することも出来なかったのだ。
GID00099062	お前がこの襲撃を試みるつもり場合に、Iapiccaのチームでさえろくな支援が出来ないんじゃないかと恐れているんだ。
GID00099063	兵士HolstrommとWesselsを探せたらお前は彼らを手伝うように説得できる確信がある。
GID00099064	残念だが私のチームから兵士を割くことはできない。お前の計画が失敗したらクソどもの嵐をこの拠点に招くことになるかもしれない。
GID00099065	その事態が起こったら、我々は周囲の掃除に人員を必要とする。
GID00099066	準備が出来たらTrapper's Passのイアピッカ伍長に報告しろ。
GID00099067	主な敵はテック・レイダー、彼らの警備ロボット、それからナイトストーカーだ。
GID00099068	過去にはBoulder Cityの下水道周辺でCaesar's Legionの軍隊が居たとの未確認の報告もある。
GID00099069	凡そ6年ほど前だったか、我々はテック・レイダーのキャンプにスパイを送り込んだのだ。彼がそれに志願するまでは役に立たなかった、俳優のな。
GID00099070	彼が報告してきた内容にはLegionのような服装の一団とテック・レイダーの間で小競り合いがあったという。
GID00099071	その地下の辺りには我々の古い輸送システムへと連なる非常用アクセストンネルがある。何らかの方法でLegionがそこにアクセスしてきたのだろう。
GID00099072	テック・レイダーが連中を痛めつけたのは報告から分かった。Legionが我々の願いを聞き入れるとは思えないが、仕方ない。
GID00099073	とにかく、我々がエリアを制圧した後でその場所は封鎖した。戦争の後、そのエリア全域は放射性廃棄物のゴミ捨て場となっていたのだ。
GID00099074	既に我々の司令部を奪還したのならIapiccaの分隊があなたに続いて降りることは期待しないでくれ。
GID00099075	テック・レイダーが占拠したのちに彼らはどうやったのか未完成のセクターに棲みついた。
GID00099076	今ではレイダーどもは彼らを後押ししている。連中は忠実なナイトストーカーを交配して肉壁として利用さえしているのだ。
GID00099077	奴らがそれをどうやったのか未だにわからない。奴らは互いを尊敬しあってるとでも言うんだろう。
GID00099078	奴らはあらゆるものを持ち込んだ。プロテクトロンからRobCoの警戒ロボットまで、ちょうどStripの外側みたいに。
GID00099079	奴らは我々の主ロボット工学研究所に入る手段があり、敵対的で行動的な奴らが居るのを予想できるだろう。
GID00099080	私はお前の立場なら司令部の占拠を試みる前にEMP装備を仕入れておくだろう。
GID00099081	テック・レイダーは我々に対抗するために集められた連中で構成される軍隊だ。
GID00099082	彼らは通常非常に重武装しており、また我々の武器庫へと近づく手段ももっている。
GID00099083	高度なエナジー兵器と改造されたメタルアーマー、パワーアーマーで武装した軍隊と遭遇するだろう。
GID00099084	奴らの背後にいる連中についてはほとんどわかっていない。連中について分かっているのは十分に訓練されて奴らの軍隊よりも良い武装を持っていると言うことだ。
GID00099085	一部の元BOSは状況説明で連中のアーマーがエンクレイヴと呼ばれていた軍で使われていたものと非常に似ていると指摘した。
GID00099086	あらゆる報告がその組織が既に存在しないことを示しているが、それがエンクレイヴの支配下にあるなら聞いたことのある中で最も強力な敵が居ることになる。
GID00099087	駄目だ、Masselingはあのクソ野郎どもに恐怖を叩きこめるただ一人の存在かもしれないんだ。彼を失うリスクを負うことはできない。
GID00099088	おそらくお前が正しいんだろう。OK、Masselingを使っていい。自分が何をしているかわかってることを願う…
GID00099089	いや、多くのエナジー兵器の専門家は科学部門に配置されることになってしまう。代わりは考えられない。
GID00099090	ああ、その通りだ。Mlixは兵士バラックの周辺にいるはずだ。この状況下なら彼女はお前に協力するだろう。
GID00099091	おお! 信じられないことだ。とても感謝し尽くせない。ほら、この物資を報酬として受け取ってくれ。
GID00099092	私が聞いたように、それは非常に印象的な実績で周囲の皆はあなたに本当に恩義を感じている。
GID00099093	私は報酬を約束した。なので感謝の印として物資とキャップを集めておいたぞ。
GID00099094	あなたが取り戻してくれた資源とは比べ物にならないが、それが少しでもあなたの努力に報いることになればと思う。
GID00099095	いや、今はないな。発電所の大佐かDead Man's PassのMcMillanに確認してみろ。
GID00099096	ないな… お前がテック・レイダーに対する全面的な攻勢を開始する気がないのなら…
GID00099097	OK。じゃあ。
GID00099098	私はIapicca伍長、Trapper's Passの終端を見張るのが私の仕事だ。
GID00099099	テック・レイダーの攻撃の最初の攻撃を受けた時は後退し、他の者に警報を出して防衛するよう命令を受けている。
GID00099100	それが聞けて嬉しい。私がこれをどれだけ待ち望んでいたことか… OK、分隊、移動を開始するぞ。
GID00099101	見込みはない、私は出来ればと願っているが。我々はこの辺りに多くの問題を抱えていて、蜂の巣を刺激せずに掻き回すのがやっとなんだ。
GID00099102	東部を解放したりスパイを捕まえたりしたあなたのすばらしい業績の後でもどういうわけか許可されてはいない。
GID00099103	あなたはまずCobb少佐に終わりまで知らせるべきだ。一旦彼に許可を受けてから私に確認に戻ってくれ。
GID00099104	OK、だが私の荷物が欲しいなら取引が必要だ。
GID00099105	さて、我々はここまでだ。レイダーが戻ってきた場合に備えてこのエリアを維持しなければならない。
GID00099106	あなたの援護にとても感謝しきれない。だが感謝の印として私のライフル銃を進呈しよう。そいつは私を失望させたことは一度もない。
GID00099107	機会が有り次第、Cobb少佐に報告しに戻りたいだろう。彼もあなたに何かを用意しているはずだ。
GID00099108	あなたが次にどんな進路を取るにしても幸運があらんことを。
GID00099109	すぐ後ろに居よう。
GID00099110	いや、我々は命令を受けており、それが変更されるまでは動かない。
GID00099111	OK、あなたと行こう。分隊はここで待たさせなければ… 本当に今これをやりたいのか?
GID00099112	ありがとう。
GID00099113	OK、さあやろう。
GID00099114	OK。待っている。
GID00099115	OK、守っておく。
GID00099116	OK。じゃあ。
GID00099117	いや、すまないが、勤務中の話はもう無い。
GID00099118	クソ、あなたがやってくれたことの後じゃ私にできることはあまりに少ない。これを持っていけ。そいつらは役に立つだろう。
GID00099119	ここはFreetech放送局、モハビ全土を通じて一番安全なUndergroundの入口だ。
GID00099120	私はLam伍長、このエリアの警備とフィーンドやテック・レイダーが入り込まないようにするのが私の仕事だ。
GID00099121	最近ではフィーンドが日常的な迷惑になりつつある。私は、彼らがテック・レイダーと手を組んだんじゃないかと疑っている。
GID00099122	今では私たちのスナイパーの最善の努力にかかわらず、彼らは私たち近づく人々を悩ませ続けてる。
GID00099123	いや、我々は、今とても多くの問題を抱えていて、心配すべき人々の間の揉め事がある。
GID00099124	マーケットセクターで酒場を見てみろ。彼らは居住者のために自由な生鮮食料を安定供給している。
GID00099125	彼らはあなたに一部分けることになっても気にしないだろう。
GID00099126	我々の家だ… まあ、とにかくその一部は。昔はその全てが我々のものだった…
GID00099127	ミュータントとレイダーに挟まれて3/4は放棄しなきゃならなかった。
GID00099128	そこは大体200年前に、戦争とは無縁の場所として造られた。 地下全体で地上の都市全部と同じくらい広い洞窟がある。
GID00099129	承知した…
GID00099130	今はここまでだ。あなたの選択次第だが、私はあなたと共に行きたい。記憶にある限りでは、これより楽しそうなことはなかった。
GID00099131	すぐ後ろに居よう。
GID00099132	距離を開けてついて行こう…
GID00099133	OK、エリアを警備する。
GID00099134	すばらしいニュースだ。テック・レイダーどもにこの辺りの本当の支配者は誰か教えてやろうじゃないか。
GID00099135	ありがとう。
GID00099136	待機しよう…
GID00099137	まずはあなたに感謝するつもりだ。ここから出られるだけじゃなく、私たちは英雄になるだろうな。
GID00099138	ほら、私が隠れていた部屋からこれを見つけた。あなたなら私よりうまく使えるだろう? 重ねて礼を言わせてもらう、あなたは本当に私の危機を救ってくれた。
GID00099139	やぁ、助けてくれてありがとう。
GID00099140	さて、このデスクローどもが全部死んだのなら、見知らぬ人、あんたに礼を言ってさっさとここから出ないと。
GID00099141	OK、全部持ってかないでくれよ…
GID00099142	すぐ後ろに居よう。
GID00099143	OK、離れてついて行こう…
GID00099144	OK、このエリアを見張ってよう。
GID00099145	OK、ここで待とう… 私のことを忘れるなよ…
GID00099146	まあ、あなたは十分友好的みたいだし、見た目通りに信頼できることを願っておく… OK、行こう。
GID00099147	ああ、やりたくないなら、私もあなたも我慢する必要はないな。
GID00099148	ああ、まあ、あんたが自分をタフガイを気取りたいならな。
GID00099149	おお、私をからかわないでくれ…
GID00099150	ねぇ、ブルも一緒なら、私も…
GID00099151	知らない… あそこに戻るつもりはない… 人も物も… なんだってんだ…?
GID00099152	OK、お前の言うとおりだ… お前が自分のやってることをわかっていればな…
GID00099153	見込みはないんだ、一人でやってくれよ。
GID00099154	ありがと、ボス。
GID00099155	OK… よし、今行くから、あせるなよ…
GID00099156	ありえない… 見込みもないのに、またあそこで首を賭けるよりあなたに虚勢を張るほうがましだろう。
GID00099157	OK、じゃあ。
GID00099158	全くその通り! 私たちは物凄かったよな。来てくれて、助けてくれて本当にありがとう。
GID00099159	ほら、持ち合わせは少ないが、いつかこいつらが役に立つ日が来ると確信してる。重ねて礼を言うよ。
GID00099160	やあ、また会えて嬉しいな。私は元気だよ。何かやれることはないかな?
GID00099161	このデスクローどもを全部殺したって事か? ワォ、凄いじゃないか、感謝の代わりにこれを受け取ってくれよ。
GID00099162	OK、さあどうぞ。
GID00099163	OK、すぐ後ろに居よう。
GID00099164	OK、6時方向を警戒します。
GID00099165	OK、エリアを警備する。
GID00099166	OK、すぐに戻ってこいよ。
GID00099167	それが聞けて嬉しい、この場所は悪夢だ。他の誰でもやり遂げられた奴はしらない。
GID00099168	ああ? クソッタレ、簡単にはやられないぞ…
GID00099169	ああ、早ければ早いほどいい。
GID00099170	ありがとう、感謝する。
GID00099171	OK、じゃあ。
GID00099172	いえ、正直に言えばスパイを探して回るために時間を使ったことはないです。でもそれがあなたの目的なら、あなたに幸運がありますように。
GID00099173	名前はRoganだよ、見知らぬ人。私は日々、道でレイダーとミュータントを見張っている。
GID00099174	昔はただでそれをやってたけど、今ではフランキーが良い賃金を払ってくれる。ロボットのRustyは銃撃戦で少し頼り無いかな。
GID00099175	その前は放浪していた。この場所は私が見つけた家から一番近いんだ。
GID00099176	ええ、離れていてもとてもよく知っている。あなたがそこに行きたいなら、最初に可能な限りHPとJHP弾薬を仕入れていくことだ。
GID00099177	その地下に生きる生物は私たちが手に入れられるようなアーマーを手にすることはできないからね。
GID00099178	ここから遥か遠い北の方に安全な入り口が今でもあるって話だ、Sunset Sass本社から少し北の方に。まあ、私自身はそこに行ったことがないんだけど。
GID00099179	OK、またね…
GID00099180	もちろんだ、みてくれ…
GID00099181	本当に… ありがたいと、思ってる…
GID00099182	やってみる…
GID00099183	私は悪い奴らを数人殺して、今はここに住んでいる。私はその事実が嫌だが、他の人々は私を好きでいてくれるようだ。その理由は私が薬と糞の扱いに長けているからだと思う。
GID00099184	私は良ければ一部の持ち物を売ることができる… 私は良いクソを手に入れた。それは上手く隠しているが、私を殺すようなことがあれば決して見つけられないだろう。
GID00099185	それから武器みたいな壊れたガラクタを修理するやり方を知ってる。少なくとも部品があるならだけど。都合よくここにはゴミの山がある。
GID00099186	ええと、ここはレイプ犯と人殺しで満ち溢れたゴミ捨て場だ。Drenzerはとても扱いやすい。彼は線を引いて奴らを私から遠ざけてくれる。
GID00099187	まあ… とにかくほとんどの時間はね…
GID00099188	知っておくべきことが一つある… でかい銀行がこのビルのすぐ隣にある。そこのVaultは戦利品が詰め込まれてるんだ…
GID00099189	ドアは爆風に耐えるようになっているし、正面から強盗するにはNCRが警戒してる。だから私たちは穴を掘って裏から抜けようとしたんだ。
GID00099190	私たちはなんとか上手く入れた。Vaultは既に開かれていたが金庫の多くがまだロックされていて物資でいっぱいだった。
GID00099191	洪水がくるまで2分くらいだった… 虫ども… 数ダースの奴ら、その形と大きさといったら…
GID00099192	マンティス、ラット、サソリ、ゴキブリども、なんでもいた… そして奴らは全部一緒に行動してるんだ… 何もかもが台無しだ…
GID00099193	でっかいやつが顔を出すまでは最初そいつらを踏み潰して笑ってたんだ… そうして私たちはやっつけられた。私たちは1ダース以上が殺された。下がらなきゃならなかった。
GID00099194	お前がその場所を調べる気なら気を付けて、そして覚えておくことだ ― その忌々しいミュータントどもはドアを開けられない…
GID00099195	私たちはこの辺り一帯に上手く罠を仕掛けた。目を見開いて明りをつけておくことを勧めるよ。
GID00099196	ともかく、この報いを受けないとは言えないな。さっさと終わらせることだ。
GID00099197	OK、じゃあ…
GID00099198	OK、さあどうぞ…
GID00099199	OK、さあどうぞ…
GID00099200	OK、さあどうぞ…
GID00099201	OK、さあどうぞ…
GID00099202	OK、さあどうぞ…
GID00099203	OK、さあどうぞ…
GID00099204	Iapiccaからの命令だ ― 私はこのエリアを守る。我々のここでの任務は完了したようだ。あなたの援護に感謝する。
GID00099205	Cobbが無線を通じて言いました。あなたが追加要員を必要としたらあなたに忠実であるように。と。
GID00099206	我々の任務は完了した。私の受けた命令はこのエリアを守ることです。すばらしい仕事でした。
GID00099207	あなたのおかげで我々は司令部を取り戻しました。私たちはレイダーが戻った場合に備えてこの場所を警備しなければなりません。
GID00099208	やったぞ! レイダーのカスどもを叩き潰した! 援助していただきとても感謝する。あなたと共に行けたらと思うが、私は留まりこのエリアを守らなければならない。
GID00099209	やった、クソ野郎どもに教訓を叩きこんでやった! あなたの援護のおかげで司令部を取り戻せた。私の受けた命令はそこを守ることです。
GID00099210	すぐ後ろに居よう。
GID00099211	すぐ後ろに居よう。
GID00099212	すぐ後ろに居よう。
GID00099213	すぐ後ろに居よう。
GID00099214	すぐ後ろに居よう。
GID00099215	すぐ後ろに居よう。
GID00099216	OK、先行してくれ…
GID00099217	OK、先行してくれ…
GID00099218	OK、先行してくれ…
GID00099219	OK、先行してくれ…
GID00099220	OK、先行してくれ…
GID00099221	OK、先行してくれ…
GID00099222	すばらしい! そろそろ頃合いだと思ってた。行こう。
GID00099223	OK、出発の準備は出来ている。
GID00099224	ありがとう。
GID00099225	ありがとう。
GID00099226	ありがとう。
GID00099227	ありがとう。
GID00099228	ありがとう。
GID00099229	ありがとう。
GID00099230	OK、このエリアを警備する。
GID00099231	OK、このエリアを警備する。
GID00099232	OK、このエリアを警備する。
GID00099233	OK、このエリアを警備する。
GID00099234	OK、このエリアを警備する。
GID00099235	OK、このエリアを警備する。
GID00099236	OK、この場で待機する。
GID00099237	OK、この場で待機する。
GID00099238	OK、この場で待機する。
GID00099239	OK、この場で待機する。
GID00099240	OK、この場で待機する。
GID00099241	OK、この場で待機する。
GID00099242	よし! 私はこの日が来るのを長い間、待ち望んでいたんだ…
GID00099243	OK、じゃあ。
GID00099244	OK、じゃあ。
GID00099245	OK、じゃあ。
GID00099246	OK、じゃあ。
GID00099247	OK、じゃあ。
GID00099248	OK、じゃあ。
GID00099249	実は心当たりがある、でもそいつが安くはないことも言っておく必要がある。その家は機能する戦前の技術で作られた装置で一杯だ。
GID00099250	私は所有者に5000キャップ以下では売るつもりはないと約束したんだ。
GID00099251	わお、良くやったな。これがお前のカギだ。部屋はDr. Mitchellの家のすぐ隣だよ。気に入ってくれればいいな…
GID00099252	見てくれ…
GID00099253	私の名はAdornetto、全ての人生をUndergroundで暮らしてきた。私は、見て、戦って、その全てを乗り越えてきた。
GID00099254	ラーク、レイダー、ナイトストーカーどもや、犬くらいでかいゴキブリだって…
GID00099255	私はほとんどの時間はバーテンダーだが心は兵士だ。唯一の特技は地ビールの醸造のためのこつを掴んでること。
GID00099256	人々は線の向こう側で命を懸けるよりもここで働く方が役に立つと言うんだ。不平は言えないな…
GID00099257	ああ、好きなだけ持っていけ。その大半は隣のダグマーが寄付してくれて、他の何人かからも供給があるんだ。
GID00099258	地下の多くの人間は上手いビールが定期的に供給されればとても幸せなんだ。だから彼らは私の世話を見たがる。
GID00099259	了解、良い一日を…
GID00099260	あのくそったれなテック・レイダーどもがどうやったのか、我々の武器庫を占拠して、我々の武器を使って、我々に襲ってきたんだ。
GID00099261	聞いた話だが他に関わった奴が居るとか、だけどまあ、詳しく知りたかったら軍のオフィサーの誰かに聞いて見なきゃね。
GID00099262	うーん、思い付かないな… この辺りじゃ見かけない顔なんてそう見ないし、全部普段通りだよ。
GID00099263	私の名前はChafik、供給品倉庫の調達、更新を担当しています。
GID00099264	今の人口を400年間支えられるほど十分な食料を持っているって、あなた、知ってる…?
GID00099265	この場所は数百人の人口が住めるように設計されたけど、それは完成しなかった。私たちには都合よく倉庫は完成してたけどね。
GID00099266	私たちはここで驚くべき技術を手に入れられる、私が想像すら出来なかったものまでね…
GID00099267	私たちの軍司令部を今でもコントロールさえしてれば… ウェイストランドももう少しよく出来たかもしれないのに。
GID00099268	OK、またね…
GID00099269	俺の話がなんだってンだ? 俺を放っておくか、さもなきゃ便所にたたっこむぞこのやろう。
GID00099270	俺に話しかけてんのか?
GID00099271	うーん、見ていないとしか言えないな。このブロックに住んでる人なら誰でも保証できるぞ。皆若いころからの知り合いだ。
GID00099272	私はCoquet、大体18年くらいUndergroudの居住者をやってるよ。
GID00099273	ここすごく住みやすい ― 女性たちも、酒も、音楽も、共同体も、全部が良いんだ…
GID00099274	私はほとんど我々の相棒、小さなデスクロー、Dammの世話をしてる。彼は父親のようには話せないが、賢くてとても友好的なんだ。
GID00099275	いいよ、またあとで。
GID00099276	よくやった! Smorgan は長いことふざけた噂を垂れ流してた… 私はあいつがスパイだと判明しても驚かないな…
GID00099277	感謝の言葉の代わりにこれを貰ってくれ…
GID00099278	はい、どうぞ…
GID00099279	見たとは言えないな… いずれにしても疑わしいことは何もないな…
GID00099280	私に出来るのはあなたが最善を尽くしてくれるのを祈るだけ、でももしあなたが犯人を見つけたら私に教えて欲しい。私は自分の手で見つけ出すつもりだったんだ。
